constituency,ac_number,candidate,party,votes,turnout,reserved,region
Palani,127,NACHIMUTHU. S,Bahujan Samaj Party,585,,GEN,South
Palani,127,JAYAKUMAR. T,IND,520,,GEN,South
Palani,127,PRAVEENKUMAR. R,IND,283,,GEN,South
Palani,127,RAMAMOORTHI. G,Rashtriya Samaj Dal (R),273,,GEN,South
Palani,127,ASHOKKUMAR. G,IND,254,,GEN,South
Palani,127,BALACHANDRAN. M,IND,214,,GEN,South
Palani,127,MADHESWARI. R,IND,178,,GEN,South
Palani,127,VAYKKALDURAI. K,Puthiya Tamilagam,151,,GEN,South
Palani,127,THANNASIAPPAN. P,IND,136,,GEN,South
Palani,127,THIRUMALAISAMY. B,IND,92,,GEN,South
Palani,127,ANBARASU. R,IND,70,,GEN,South
Oddanchatram,128,SAKKARAPANI. R,DMK,93099,,GEN,South
Oddanchatram,128,VIDIYAL S. SEKAR,BJP,49850,,GEN,South
Oddanchatram,128,MOHAN. S,TVK,49155,,GEN,South
Oddanchatram,128,RAGUPATHI. P,NTK,5454,,GEN,South
Oddanchatram,128,NOTA,NOTA,1491,,GEN,South
Oddanchatram,128,PRABAHARAN. M,IND,646,,GEN,South
Oddanchatram,128,MURUGARAJ. P,Bahujan Samaj Party,516,,GEN,South
Oddanchatram,128,ALAGIYANNAN. A,IND,301,,GEN,South
Oddanchatram,128,NAGUL PRAKASH. A,IND,240,,GEN,South
Oddanchatram,128,RAGHUNATH. K,IND,216,,GEN,South
Oddanchatram,128,MANIKANNAN. A,IND,192,,GEN,South
Oddanchatram,128,KUMARRATHINAM. M,IND,175,,GEN,South
Oddanchatram,128,CHELLAMUTHU. K,IND,101,,GEN,South
Oddanchatram,128,ANANTHRAJ. T,IND,99,,GEN,South
Oddanchatram,128,ARUMUGAM. M,IND,89,,GEN,South
Athoor,129,I. PERIASAMY,DMK,106240,,GEN,South
Athoor,129,N. KALAISELVI,TVK,83872,,GEN,South
Athoor,129,A. VISWANATHAN,AIADMK,32477,,GEN,South
Athoor,129,DR. A. SIMON JUSTIN,NTK,9946,,GEN,South
Athoor,129,NOTA,NOTA,812,,GEN,South
Athoor,129,D. SANKAR,Naadaalum Makkal Katchi,720,,GEN,South
Athoor,129,M.K. NAGENDRAN,Aanaithinthiya Jananayaka Pathukappu Kazhagam,576,,GEN,South
Athoor,129,K. VISVANATHAN,IND,538,,GEN,South
Athoor,129,S. KARTHIGAISELVAN,Bahujan Samaj Party,531,,GEN,South
Athoor,129,P. MANIVEL,IND,353,,GEN,South
Athoor,129,M. PERIYASAMY,IND,236,,GEN,South
Athoor,129,K. JAYAPRAKASH,Puthiya Tamilagam,230,,GEN,South
Athoor,129,K. KATHIRESAN,IND,200,,GEN,South
Athoor,129,S. BALA MURUGAN,Tamizhaga Vaazhvurimai Katchi,183,,GEN,South
Athoor,129,D. NAGARAJ,IND,155,,GEN,South
Athoor,129,K. VELMURUGAN,IND,114,,GEN,South
Nilakkottai,130,AYYANAR.R,TVK,68580,,SC,South
Nilakkottai,130,NAGAJOTHI.S,DMK,65655,,SC,South
Nilakkottai,130,THENMOZHI.S,AIADMK,49924,,SC,South
Nilakkottai,130,DR.KAILAI RAJAN.D,NTK,8615,,SC,South
Nilakkottai,130,SELVAM.P B.A. B.L.,Republican Party of India (A),763,,SC,South
Nilakkottai,130,NOTA,NOTA,642,,SC,South
Nilakkottai,130,MANIKANDAN.P,IND,515,,SC,South
Nilakkottai,130,RAJALAKSHMI.M,Bahujan Samaj Party,505,,SC,South
Nilakkottai,130,SANKAR.P,Puthiya Tamilagam,441,,SC,South
Nilakkottai,130,VIJAYAPANDIYAN.M,IND,415,,SC,South
Nilakkottai,130,ANBALAGAN.G,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,399,,SC,South
Nilakkottai,130,MANOHARAN.M,IND,349,,SC,South
Nilakkottai,130,ALAPPAN.A,IND,331,,SC,South
Nilakkottai,130,PERUMAL.N,IND,238,,SC,South
Nilakkottai,130,CHELLAM.K,IND,162,,SC,South
Nilakkottai,130,KARUPPAIAH.S,IND,59,,SC,South
Natham,131,NATHAM VISWANATHAN R,AIADMK,85708,,GEN,South
Natham,131,SELVAKUMAR K,DMK,73839,,GEN,South
Natham,131,RAMESH L N,TVK,64997,,GEN,South
Natham,131,ALAGAMMAL A,NTK,9677,,GEN,South
Natham,131,ALEX S,Tamizhaga Vaazhvurimai Katchi,715,,GEN,South
Natham,131,NOTA,NOTA,596,,GEN,South
Natham,131,VADIVEL K,IND,584,,GEN,South
Natham,131,VIJAYAKUMAR S,IND,465,,GEN,South
Natham,131,GOPAL R,IND,307,,GEN,South
Natham,131,MURUGESAN C,IND,289,,GEN,South
Natham,131,MURUGAN K,IND,273,,GEN,South
Natham,131,RAJASEKARAN P,Aanaithinthiya Jananayaka Pathukappu Kazhagam,247,,GEN,South
Natham,131,MARIA AROCKIAM S,IND,245,,GEN,South
Natham,131,RAMA JANARTHANAN S,IND,233,,GEN,South
Natham,131,VENKATESH P,IND,175,,GEN,South
Natham,131,SATHAM USAIN M,IND,155,,GEN,South
Natham,131,VENKATESAN G,IND,149,,GEN,South
Natham,131,MANIKANDAN V,IND,138,,GEN,South
Natham,131,TAMILSELVAN C,IND,111,,GEN,South
Natham,131,VIJAYAKUMAR S,Puthiya Tamilagam,103,,GEN,South
Natham,131,DHANDABANI K,IND,81,,GEN,South
Natham,131,SUNDAR C,IND,53,,GEN,South
Dindigul,132,SENTHILKUMAR. I.P,DMK,74489,,GEN,South
Dindigul,132,NAZEER RAJA. G,TVK,73358,,GEN,South
Dindigul,132,SREENIVASAN. C,AIADMK,53986,,GEN,South
Dindigul,132,MUTHARASI. S,NTK,7299,,GEN,South
Dindigul,132,NOTA,NOTA,833,,GEN,South
Dindigul,132,SELVADHAYANITHI. M,IND,252,,GEN,South
Dindigul,132,SHEIK BAREETH.B,Tamizhaga Vaazhvurimai Katchi,249,,GEN,South
Dindigul,132,NAGARAJ. N,IND,211,,GEN,South
Dindigul,132,PRADEEP. M,Puthiya Tamilagam,203,,GEN,South
Dindigul,132,BABU. S,IND,197,,GEN,South
Dindigul,132,RAMUTHEVAR. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,184,,GEN,South
Dindigul,132,SEENIVASAN. P,IND,176,,GEN,South
Dindigul,132,UMAR ALI. R,IND,103,,GEN,South
Dindigul,132,GOPI KRISHNAN PILLAI. S,Rashtriya Samaj Dal (R),96,,GEN,South
Dindigul,132,SARANYA. M,IND,88,,GEN,South
Dindigul,132,ANIS BABU. M,IND,75,,GEN,South
Dindigul,132,AROCKIA DASS. J,IND,56,,GEN,South
Dindigul,132,KARMEGAM. R,IND,54,,GEN,South
Dindigul,132,GANESH PERUMAL. D,IND,45,,GEN,South
Dindigul,132,RAJENDRAN. G,IND,38,,GEN,South
Dindigul,132,MUNIYAPPAN. M,IND,32,,GEN,South
Vedasandur,133,SAMINATHAN. T,DMK,84948,,GEN,South
Vedasandur,133,PARAMASIVAM. V.P.B.,AIADMK,74885,,GEN,South
Vedasandur,133,DR.NAKAJOTHI. N,TVK,56804,,GEN,South
Vedasandur,133,KHAJA HUSSAIN AHAMED. A,NTK,7095,,GEN,South
Vedasandur,133,MURUGAN. V,IND,727,,GEN,South
Vedasandur,133,NOTA,NOTA,474,,GEN,South
Vedasandur,133,MARIMUTHU. S,IND,355,,GEN,South
Vedasandur,133,MANIKANDAPRABHU. N C,IND,294,,GEN,South
Vedasandur,133,MANEESHANKAR. M.G.,IND,205,,GEN,South
Vedasandur,133,BOOMIRAJ. K,Samaniya Makkal Nala Katchi,184,,GEN,South
Vedasandur,133,RAVI. R,Communist Party of India (Marxist-Leninist) (Liberation),153,,GEN,South
Vedasandur,133,RAMESH. T,Tamizhaga Vaazhvurimai Katchi,131,,GEN,South
Vedasandur,133,SELVARAJ. V,IND,94,,GEN,South
Vedasandur,133,NATCHIMUTHU. R,IND,78,,GEN,South
Vedasandur,133,SURESH. B,IND,72,,GEN,South
Vedasandur,133,DHIVAKAR. A,IND,55,,GEN,South
Aravakurichi,134,ELANGO. R,DMK,70827,,GEN,Kongu
Aravakurichi,134,KARTHIKEYAN. P,TVK,51445,,GEN,Kongu
Aravakurichi,134,SELVAKUMAR. K,AIADMK,49289,,GEN,Kongu
Aravakurichi,134,NAREN. S,NTK,5154,,GEN,Kongu
Aravakurichi,134,NOTA,NOTA,637,,GEN,Kongu
Aravakurichi,134,RAVI. AG,Tamizhaga Vaazhvurimai Katchi,398,,GEN,Kongu
Aravakurichi,134,SUGANYA. S,Bahujan Samaj Party,359,,GEN,Kongu
Aravakurichi,134,TAMILARASAN. M,IND,346,,GEN,Kongu
Aravakurichi,134,NATARAJAN. P,IND,326,,GEN,Kongu
Aravakurichi,134,ASIYA BEGUM,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,290,,GEN,Kongu
Aravakurichi,134,SOWMIYA. R,IND,284,,GEN,Kongu
Aravakurichi,134,BOOPATHY. S,IND,284,,GEN,Kongu
Aravakurichi,134,SAKTHIVEL. R,Viduthalai Kalam Katchi,211,,GEN,Kongu
Aravakurichi,134,NARENDRAKUMAR. G,IND,158,,GEN,Kongu
Aravakurichi,134,SIVALINGAM. T,IND,122,,GEN,Kongu
Aravakurichi,134,SILAMBARASAN. P,IND,114,,GEN,Kongu
Aravakurichi,134,NATCHIMUTHU. V,IND,92,,GEN,Kongu
Aravakurichi,134,MANIKANDAN. T,IND,86,,GEN,Kongu
Aravakurichi,134,RAJASEKARAN. N,IND,70,,GEN,Kongu
Aravakurichi,134,ARASUMANI. G,IND,61,,GEN,Kongu
Aravakurichi,134,KIRUBANANTH. S,IND,61,,GEN,Kongu
Aravakurichi,134,MATHIYALAGAN. P,IND,58,,GEN,Kongu
Aravakurichi,134,RAJENDARAN. N,IND,56,,GEN,Kongu
Aravakurichi,134,ARIVALAGAN. M,IND,51,,GEN,Kongu
Aravakurichi,134,KAVIYARASU. T,IND,50,,GEN,Kongu
Aravakurichi,134,KATHIRESAN. M,IND,49,,GEN,Kongu
Aravakurichi,134,PRAVEEN. S,IND,47,,GEN,Kongu
Aravakurichi,134,MOHANKUMAR. K,IND,47,,GEN,Kongu
Aravakurichi,134,RAMALINGAM. V,IND,38,,GEN,Kongu
Aravakurichi,134,RAGUPATHI. S,IND,35,,GEN,Kongu
Aravakurichi,134,MURUGESAN. R,IND,33,,GEN,Kongu
Karur,135,M.R. VIJAYABHASKAR,AIADMK,71542,,GEN,Kongu
Karur,135,MATHIYALAGAN  V.P,TVK,69721,,GEN,Kongu
Karur,135,AASEE.M. THIAGARAJAN,DMK,67256,,GEN,Kongu
Karur,135,KARUPPAIYA. R,NTK,5465,,GEN,Kongu
Karur,135,NOTA,NOTA,539,,GEN,Kongu
Karur,135,JAYAGOPAL. P,Bahujan Samaj Party,302,,GEN,Kongu
Karur,135,GUNASEKARAN. K,Tamizhaga Vaazhvurimai Katchi,252,,GEN,Kongu
Karur,135,KATHIRVEL. K,IND,143,,GEN,Kongu
Karur,135,KANDASAMY. P,IND,134,,GEN,Kongu
Karur,135,KATHIRAVAN. P,IND,103,,GEN,Kongu
Karur,135,RAMACHANDRAN. A,Ganasangam Party of India,101,,GEN,Kongu
Karur,135,ANBAZHAGAN. T,IND,67,,GEN,Kongu
Karur,135,ELAMATHI. S,IND,59,,GEN,Kongu
Karur,135,KRISHNAKUMAR. K,IND,53,,GEN,Kongu
Karur,135,KALIMUTHU. V,Samaniya Makkal Nala Katchi,51,,GEN,Kongu
Karur,135,MURALI. M,IND,47,,GEN,Kongu
Karur,135,ASARUDHEEN. A,IND,45,,GEN,Kongu
Karur,135,ARULMANIARASU. P,IND,43,,GEN,Kongu
Karur,135,SUBASH MALAYALAM. T,IND,39,,GEN,Kongu
Karur,135,PRAVEENKUMAR. J,IND,37,,GEN,Kongu
Karur,135,KALAIRAJ. K,IND,35,,GEN,Kongu
Karur,135,KARUNAMOORTHY. S,IND,34,,GEN,Kongu
Karur,135,ANBARASAN. N,IND,30,,GEN,Kongu
Karur,135,SAMPATH. S,IND,28,,GEN,Kongu
Karur,135,SEETHA LAKSHMI. D,IND,28,,GEN,Kongu
Karur,135,SENBAGAKUMAR. L,IND,28,,GEN,Kongu
Karur,135,MAILVAGANAN. B,IND,28,,GEN,Kongu
Karur,135,KANAGARAJ. S,IND,27,,GEN,Kongu
Karur,135,SIVAKUMAR. N,IND,27,,GEN,Kongu
Karur,135,BABU. G,IND,24,,GEN,Kongu
Karur,135,MUTHU. K.R,IND,23,,GEN,Kongu
Karur,135,SIVAKUMAR. V,IND,21,,GEN,Kongu
Karur,135,MOHAMAD ISMAIL. M,IND,21,,GEN,Kongu
Karur,135,PARAMESWARI,IND,20,,GEN,Kongu
Karur,135,HARIHARAN. S,IND,20,,GEN,Kongu
Karur,135,BHARATHI. P,IND,19,,GEN,Kongu
Karur,135,DEVASTIN AUGUSTIN. G,IND,18,,GEN,Kongu
Karur,135,SIVAKUMAR. A,IND,17,,GEN,Kongu
Karur,135,PALAMUTHIR SELVAN. O,IND,17,,GEN,Kongu
Karur,135,KALIMUTHU. R,IND,16,,GEN,Kongu
Karur,135,SURIYAKUMAR. J,IND,16,,GEN,Kongu
Karur,135,MARIAMMAL. P.M,IND,16,,GEN,Kongu
Karur,135,SATHISH KUMAR. S,IND,15,,GEN,Kongu
Karur,135,STEPHENRAJ. L,IND,15,,GEN,Kongu
Karur,135,DINESH KUMAR. K,IND,14,,GEN,Kongu
Karur,135,NANDHAKUMAR. A,IND,14,,GEN,Kongu
Karur,135,VANITHA. K.M,IND,14,,GEN,Kongu
Karur,135,SOUNDARYAN. K,IND,13,,GEN,Kongu
Karur,135,HARI RAAJ. B,IND,13,,GEN,Kongu
Karur,135,SATHISH. P,IND,12,,GEN,Kongu
Karur,135,KANAGARAJ. P,IND,11,,GEN,Kongu
Karur,135,THIYAGARAJAN. M,IND,11,,GEN,Kongu
Karur,135,PALANIRAJAN. K,IND,11,,GEN,Kongu
Karur,135,MANOJ. P,IND,11,,GEN,Kongu
Karur,135,YOONUS ALI. R,IND,11,,GEN,Kongu
Karur,135,THIRUGNANAM. M,IND,10,,GEN,Kongu
Karur,135,SARAVANAN. R,IND,9,,GEN,Kongu
Karur,135,THAMILALAGAN. A,IND,9,,GEN,Kongu
Karur,135,VIJAYA BASKAR. R.V,IND,9,,GEN,Kongu
Karur,135,KARTHIKPERUMAL. R,IND,8,,GEN,Kongu
Karur,135,GOPALA KRISHNAN. A,IND,8,,GEN,Kongu
Karur,135,SENTHILKUMAR. G,IND,8,,GEN,Kongu
Karur,135,SENTHILKUMAR. M,IND,8,,GEN,Kongu
Karur,135,THANGAVELRAJ. S,IND,8,,GEN,Kongu
Karur,135,DINESH. B,IND,8,,GEN,Kongu
Karur,135,RAJAPANDIAN. K,IND,8,,GEN,Kongu
Karur,135,DANIYA. P,IND,7,,GEN,Kongu
Karur,135,DURAISAMY. J,IND,5,,GEN,Kongu
Karur,135,PRASANTH. S,IND,5,,GEN,Kongu
Karur,135,MANIKANDAN,IND,5,,GEN,Kongu
Karur,135,MATHANRAJ. P,IND,5,,GEN,Kongu
Karur,135,VINOTHKUMAR.  N,IND,5,,GEN,Kongu
Karur,135,PALANIVEL. P,IND,4,,GEN,Kongu
Karur,135,BASKAR. P,IND,4,,GEN,Kongu
Karur,135,RAGURAMAN MURUGANANTHAM,IND,4,,GEN,Kongu
Karur,135,VIJAYAN. K,IND,4,,GEN,Kongu
Karur,135,SOUNDARA RAJAN. R,IND,3,,GEN,Kongu
Karur,135,PRAKASH. N,IND,3,,GEN,Kongu
Karur,135,VINEETH. B,IND,3,,GEN,Kongu
Karur,135,VIGNESHWARAN. D,IND,2,,GEN,Kongu
Krishnarayapuram,136,SATHYA. M,TVK,62378,,SC,Kongu
Krishnarayapuram,136,DR. DHIVYA. S,AIADMK,58875,,SC,Kongu
Krishnarayapuram,136,RAJA. C.K,DMK,57292,,SC,Kongu
Krishnarayapuram,136,SATHIYA. V,NTK,6102,,SC,Kongu
Krishnarayapuram,136,NOTA,NOTA,525,,SC,Kongu
Krishnarayapuram,136,PARAMESWARAN. M,IND,376,,SC,Kongu
Krishnarayapuram,136,GOMATHI. M,Bahujan Samaj Party,306,,SC,Kongu
Krishnarayapuram,136,SASIKUMAR. M,IND,306,,SC,Kongu
Krishnarayapuram,136,MANICKAVEL. R,IND,267,,SC,Kongu
Krishnarayapuram,136,NAVEENTH. M,IND,257,,SC,Kongu
Krishnarayapuram,136,BALSAMY. B,Naadaalum Makkal Katchi,230,,SC,Kongu
Krishnarayapuram,136,PRASANTH. D,IND,228,,SC,Kongu
Krishnarayapuram,136,SAKTHIVEL. A,IND,226,,SC,Kongu
Krishnarayapuram,136,SENTHIL. P.M,IND,212,,SC,Kongu
Krishnarayapuram,136,SELVAKUMAR. S,IND,205,,SC,Kongu
Krishnarayapuram,136,GANESAN. P,IND,172,,SC,Kongu
Krishnarayapuram,136,CHELLADURAI. M,IND,171,,SC,Kongu
Krishnarayapuram,136,SARAVANAN. V,Tamizhaga Vaazhvurimai Katchi,167,,SC,Kongu
Krishnarayapuram,136,MURUGAN. S,IND,165,,SC,Kongu
Krishnarayapuram,136,DINESH KUMAR.A,IND,123,,SC,Kongu
Krishnarayapuram,136,VIMALRAJ. S,IND,121,,SC,Kongu
Krishnarayapuram,136,SOUNDRAPANDIAN. S,Ganasangam Party of India,118,,SC,Kongu
Krishnarayapuram,136,DINESH KUMAR. N,IND,116,,SC,Kongu
Krishnarayapuram,136,MURUGANANDHAM. P.K,IND,92,,SC,Kongu
Krishnarayapuram,136,RAJAGURU.M,Samaniya Makkal Nala Katchi,79,,SC,Kongu
Krishnarayapuram,136,BABY. P,IND,71,,SC,Kongu
Krishnarayapuram,136,INDRAGANDHI. P,IND,68,,SC,Kongu
Krishnarayapuram,136,MAHAMUNI. A,IND,64,,SC,Kongu
Krishnarayapuram,136,PORSELVAN. B.S,IND,45,,SC,Kongu
Kulithalai,137,SURIYANUR. A. CHANDRAN,DMK,68138,,GEN,Kongu
Kulithalai,137,G.BALASUBRAMANI,TVK,67559,,GEN,Kongu
Kulithalai,137,S.KARUNAKARAN,AIADMK,60317,,GEN,Kongu
Kulithalai,137,SELVA.NANMAARAN,NTK,7978,,GEN,Kongu
Kulithalai,137,NOTA,NOTA,612,,GEN,Kongu
Kulithalai,137,S.SENTHILKUMAR,IND,607,,GEN,Kongu
Kulithalai,137,V.CHINNASAMY,IND,488,,GEN,Kongu
Kulithalai,137,P.SELVAKUMAR,IND,452,,GEN,Kongu
Kulithalai,137,D.SARAVANAN,IND,381,,GEN,Kongu
Kulithalai,137,P.MURUGAN,Ganasangam Party of India,330,,GEN,Kongu
Kulithalai,137,K.SHEIKANWARDEEN,IND,302,,GEN,Kongu
Kulithalai,137,T.SELVARAJ,IND,217,,GEN,Kongu
Kulithalai,137,J.SANTHOSH KUMAR,IND,206,,GEN,Kongu
Kulithalai,137,K.HAKKIM,IND,182,,GEN,Kongu
Kulithalai,137,B.SAMPATHKUMAR,IND,162,,GEN,Kongu
Kulithalai,137,CHANDRASEKAR.P,IND,133,,GEN,Kongu
Kulithalai,137,M.VADIVELAN,IND,117,,GEN,Kongu
Kulithalai,137,M.ARUNKUMAR,IND,113,,GEN,Kongu
Kulithalai,137,O.KATHALINGAM,IND,95,,GEN,Kongu
Kulithalai,137,M.GAYATHIRI,IND,84,,GEN,Kongu
Kulithalai,137,B.KAJAHMOHIDEEN,IND,83,,GEN,Kongu
Kulithalai,137,T.MURUGANANTHAM,IND,82,,GEN,Kongu
Kulithalai,137,K.VEERAMALAI,IND,79,,GEN,Kongu
Kulithalai,137,S.IMRANKHAN,IND,68,,GEN,Kongu
Kulithalai,137,M.TAMILSELVAN,IND,67,,GEN,Kongu
Kulithalai,137,N.RAMAKRISHNAN,IND,63,,GEN,Kongu
Kulithalai,137,R.ARUNKUMAR,IND,53,,GEN,Kongu
Kulithalai,137,M.MAYILVAGANAN,IND,46,,GEN,Kongu
Kulithalai,137,J.MADHAVAN,IND,41,,GEN,Kongu
Kulithalai,137,J.PRADHAP,IND,36,,GEN,Kongu
Manapparai,138,R. KATHIRAVAN,TVK,83041,,GEN,Delta
Manapparai,138,DR. PL. VIJAYAKUMAR,AIADMK,81615,,GEN,Delta
Manapparai,138,P. ABDUL SAMED,DMK,61355,,GEN,Delta
Manapparai,138,M. ARUNAGIRI,NTK,10070,,GEN,Delta
Manapparai,138,NOTA,NOTA,949,,GEN,Delta
Manapparai,138,AROCKIARAJ .A,Samaniya Makkal Nala Katchi,721,,GEN,Delta
Manapparai,138,P. VIJAYAKUMAR,IND,595,,GEN,Delta
Manapparai,138,RAJESH .M,IND,554,,GEN,Delta
Manapparai,138,SARPHUDIN,IND,333,,GEN,Delta
Manapparai,138,P. MEENA,Puthiya Tamilagam,275,,GEN,Delta
Manapparai,138,M. KARUPPAN,IND,274,,GEN,Delta
Manapparai,138,A. SENTHIL KUMAR,IND,272,,GEN,Delta
Manapparai,138,PERIYAKKA,IND,238,,GEN,Delta
Manapparai,138,P. CHINNAN,IND,183,,GEN,Delta
Manapparai,138,KATHIRAVAN .M,IND,180,,GEN,Delta
Manapparai,138,M. VIJAYA KUMAR,IND,173,,GEN,Delta
Manapparai,138,RAJAVARMAN .R,Tamizhaga Vaazhvurimai Katchi,155,,GEN,Delta
Manapparai,138,KUTTAIAN,IND,126,,GEN,Delta
Manapparai,138,A. RAMAN,IND,107,,GEN,Delta
Srirangam,139,RAMESH,TVK,103235,,GEN,Delta
Srirangam,139,S. DURAIRAJ,DMK,69645,,GEN,Delta
Srirangam,139,R.MANOHARAN,AIADMK,65819,,GEN,Delta
Srirangam,139,DHARMARAJ. M,NTK,11026,,GEN,Delta
Srirangam,139,NOTA,NOTA,929,,GEN,Delta
Srirangam,139,VIJAY .A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,438,,GEN,Delta
Srirangam,139,MURALI .N,Tamizhaga Vaazhvurimai Katchi,405,,GEN,Delta
Srirangam,139,RAMESH.R,IND,404,,GEN,Delta
Srirangam,139,ALLIMUTHU.M,Bahujan Samaj Party,371,,GEN,Delta
Srirangam,139,KRISHNAKUMAR.A,IND,298,,GEN,Delta
Srirangam,139,SHASHI KIRAN .K .N,IND,298,,GEN,Delta
Srirangam,139,S. DURAIRAJ,IND,298,,GEN,Delta
Srirangam,139,KAMARAJ.K,Samaniya Makkal Nala Katchi,292,,GEN,Delta
Srirangam,139,MUTHUKUMAR.P,IND,289,,GEN,Delta
Srirangam,139,ANBARASAN.M,IND,261,,GEN,Delta
Srirangam,139,KARTHICK.S,IND,218,,GEN,Delta
Srirangam,139,KUMAR. P,Akila Inthiya Makkal Marumalarchi Kazhakam,166,,GEN,Delta
Srirangam,139,NEWTON.A,Puthiya Tamilagam,166,,GEN,Delta
Srirangam,139,K. SAKTHIVEL,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,158,,GEN,Delta
Srirangam,139,RAVICHANDIRAN.N,IND,99,,GEN,Delta
Srirangam,139,PARAMASIVAM,IND,86,,GEN,Delta
Srirangam,139,MOHAMED MUSTHAFA. M,IND,84,,GEN,Delta
Tiruchirappalli (West),140,K.N.NEHRU,DMK,88235,,GEN,Delta
Tiruchirappalli (West),140,G.RAMAMOORTHI,TVK,83449,,GEN,Delta
Tiruchirappalli (West),140,M.RAJASEKARAN,AMMK,14136,,GEN,Delta
Tiruchirappalli (West),140,K.BHUVANESWARI,NTK,7470,,GEN,Delta
Tiruchirappalli (West),140,NOTA,NOTA,1098,,GEN,Delta
Tiruchirappalli (West),140,CHINNAIYAN POOSARI,Bahujan Samaj Party,453,,GEN,Delta
Tiruchirappalli (West),140,JEEVANANTHAM.M,IND,323,,GEN,Delta
Tiruchirappalli (West),140,R.PRABU,Tamizhaga Vaazhvurimai Katchi,310,,GEN,Delta
Tiruchirappalli (West),140,A.VASUDEVAN,IND,158,,GEN,Delta
Tiruchirappalli (West),140,SAMPATH,IND,152,,GEN,Delta
Tiruchirappalli (West),140,A.VEERAMANI,Samaniya Makkal Nala Katchi,140,,GEN,Delta
Tiruchirappalli (West),140,SUNDARAPANDIYARAJA,IND,122,,GEN,Delta
Tiruchirappalli (West),140,P.RAJENDRAN,IND,117,,GEN,Delta
Tiruchirappalli (West),140,M.KALAIMANI,IND,108,,GEN,Delta
Tiruchirappalli (West),140,M.CHANDRASEKARAN,IND,76,,GEN,Delta
Tiruchirappalli (East),141,C. JOSEPH VIJAY,TVK,91381,,GEN,Delta
Tiruchirappalli (East),141,S. INIGO IRUDAYARAJ,DMK,63965,,GEN,Delta
Tiruchirappalli (East),141,G. RAJASEKARAN,AIADMK,19715,,GEN,Delta
Tiruchirappalli (East),141,DR.KRISHNASAMY .V,NTK,4790,,GEN,Delta
Tiruchirappalli (East),141,NOTA,NOTA,514,,GEN,Delta
Tiruchirappalli (East),141,P. CHARLES SAGAYARAJ,IND,390,,GEN,Delta
Tiruchirappalli (East),141,VIJAIA MOHANAAJI .MA,Vidial Valarchi Perani,235,,GEN,Delta
Tiruchirappalli (East),141,R. ELANGOVAN,Bahujan Samaj Party,234,,GEN,Delta
Tiruchirappalli (East),141,ROYAL RAJA,Tamizhaga Vaazhvurimai Katchi,167,,GEN,Delta
Tiruchirappalli (East),141,VIJAY .K,All India Jananayaka Makkal Kazhagam,141,,GEN,Delta
Tiruchirappalli (East),141,KANNAN .S,IND,138,,GEN,Delta
Tiruchirappalli (East),141,C. NANDA KUMAR,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,132,,GEN,Delta
Tiruchirappalli (East),141,G. SEBASTIAN ANAND,IND,124,,GEN,Delta
Tiruchirappalli (East),141,S. PANNEER SELVAM,IND,109,,GEN,Delta
Tiruchirappalli (East),141,ANAND SELVARAJ,National Maha Sabha Party,105,,GEN,Delta
Tiruchirappalli (East),141,SUKUMAR .S,Thamizhaka Padaippalar Makkal Katchi,101,,GEN,Delta
Tiruchirappalli (East),141,T. GANGAI ULAGANATHAN,IND,79,,GEN,Delta
Tiruchirappalli (East),141,N. GOBINATH,Puthiya Tamilagam,63,,GEN,Delta
Tiruchirappalli (East),141,P. RAJENDRAN,IND,48,,GEN,Delta
Tiruchirappalli (East),141,R. MUTHUKUMAR,Samaniya Makkal Nala Katchi,31,,GEN,Delta
Tiruchirappalli (East),141,J. ROBERT CHRISTY,IND,31,,GEN,Delta
Thiruverumbur,142,VIJAYAKUMAR (A) NAVALPATTU S. VIJI,TVK,89837,,GEN,Delta
Thiruverumbur,142,ANBIL MAHESH POYYAMOZHI,DMK,81132,,GEN,Delta
Thiruverumbur,142,KUMAR. P,AIADMK,29473,,GEN,Delta
Thiruverumbur,142,RAJESSH. T,NTK,9311,,GEN,Delta
Thiruverumbur,142,NOTA,NOTA,745,,GEN,Delta
Thiruverumbur,142,MURUGANANTHAM. G,IND,441,,GEN,Delta
Thiruverumbur,142,POULOSH. D,IND,291,,GEN,Delta
Thiruverumbur,142,RANJITH. S,Tamizhaga Vaazhvurimai Katchi,253,,GEN,Delta
Thiruverumbur,142,PITCHAIMUTHU. A,Puthiya Tamilagam,237,,GEN,Delta
Thiruverumbur,142,DR. MOHANA CHELVAN. P,IND,203,,GEN,Delta
Thiruverumbur,142,VISITHRA. S,Bahujan Samaj Party,194,,GEN,Delta
Thiruverumbur,142,SHAJAGAN. A,IND,182,,GEN,Delta
Thiruverumbur,142,KUMARAVEL. T,Thamizhaka Padaippalar Makkal Katchi,178,,GEN,Delta
Thiruverumbur,142,VETRIVEL KANNA. P,IND,173,,GEN,Delta
Thiruverumbur,142,JAYACHANDRAN. P,IND,133,,GEN,Delta
Thiruverumbur,142,JOSEPH. L,Samaniya Makkal Nala Katchi,114,,GEN,Delta
